locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIEPOILB_01831	CDS	381				hypothetical protein
JIEPOILB_01832	CDS	1788				hypothetical protein
JIEPOILB_01833	CDS	333	yeaR_1		COG3615	putative protein YeaR
JIEPOILB_01834	CDS	336				hypothetical protein
JIEPOILB_01835	CDS	915	gcvA_2		COG0583	Glycine cleavage system transcriptional activator
JIEPOILB_01836	CDS	576				hypothetical protein
JIEPOILB_01837	CDS	837	cpo	1.11.1.-		Non-heme chloroperoxidase
JIEPOILB_01838	CDS	972				hypothetical protein
JIEPOILB_01839	CDS	1104				hypothetical protein
JIEPOILB_01840	tRNA	76				tRNA-Asn(gtt)
JIEPOILB_01841	CDS	1437	yeeO		COG0534	putative FMN/FAD exporter YeeO
JIEPOILB_01842	tRNA	76				tRNA-Asn(gtt)
JIEPOILB_01843	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
JIEPOILB_01844	CDS	246	pmrD			Signal transduction protein PmrD
JIEPOILB_01845	CDS	1623	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JIEPOILB_01846	CDS	933				hypothetical protein
JIEPOILB_01847	CDS	978	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
JIEPOILB_01848	CDS	705	acuR		COG1309	Transcriptional regulator AcuR
JIEPOILB_01849	CDS	1635				hypothetical protein
JIEPOILB_01850	tRNA	76				tRNA-Asn(gtt)
JIEPOILB_01851	CDS	918	argP_2			HTH-type transcriptional regulator ArgP
JIEPOILB_01852	CDS	951	cbl		COG0583	HTH-type transcriptional regulator cbl
JIEPOILB_01853	CDS	942	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
JIEPOILB_01854	CDS	921				HTH-type transcriptional regulator
JIEPOILB_01855	CDS	390	yjgH		COG0251	RutC family protein YjgH
JIEPOILB_01856	tRNA	76				tRNA-Asn(gtt)
JIEPOILB_01857	CDS	798	mtfA	3.4.11.-		Mlc titration factor A
JIEPOILB_01858	tRNA	90				tRNA-Ser(cga)
JIEPOILB_01859	CDS	1146	ompN_1		COG3203	Outer membrane porin N
JIEPOILB_01860	CDS	282	drpB			Cell division protein DrpB
JIEPOILB_01861	CDS	708	yedJ		COG1418	putative protein YedJ
JIEPOILB_01862	CDS	1401	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
JIEPOILB_01863	CDS	498	vsr	3.1.-.-	COG3727	DNA mismatch endonuclease Vsr
JIEPOILB_01864	CDS	912	yedA		COG0697	putative inner membrane transporter YedA
JIEPOILB_01865	CDS	912	yedI		COG2354	Inner membrane protein YedI
JIEPOILB_01866	CDS	1680	dgcQ	2.7.7.65	COG3706	putative diguanylate cyclase DgcQ
JIEPOILB_01867	CDS	225				hypothetical protein
JIEPOILB_01868	CDS	192	dsrB			Protein DsrB
JIEPOILB_01869	CDS	624	rcsA		COG2197	Transcriptional regulatory protein RcsA
JIEPOILB_01870	CDS	432				hypothetical protein
JIEPOILB_01871	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
JIEPOILB_01872	CDS	768	tcyJ_1		COG0834	L-cystine-binding protein TcyJ
JIEPOILB_01873	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
JIEPOILB_01874	CDS	669	tcyL_1		COG0765	L-cystine transport system permease protein TcyL
JIEPOILB_01875	CDS	753	tcyN	7.4.2.12	COG1126	L-cystine transport system ATP-binding protein TcyN
JIEPOILB_01876	CDS	723	sdiA		COG2197	Regulatory protein SdiA
JIEPOILB_01877	CDS	225				hypothetical protein
JIEPOILB_01878	CDS	657	uvrY		COG2197	Response regulator UvrY
JIEPOILB_01879	CDS	1833	uvrC		COG0322	UvrABC system protein C
JIEPOILB_01880	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JIEPOILB_01881	tRNA	76				tRNA-Gly(gcc)
JIEPOILB_01882	tRNA	74				tRNA-Cys(gca)
JIEPOILB_01883	tRNA	87				tRNA-Leu(taa)
JIEPOILB_01884	CDS	882	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JIEPOILB_01885	CDS	669				hypothetical protein
JIEPOILB_01886	CDS	1143	tyrP		COG0814	Tyrosine-specific transport system
JIEPOILB_01887	CDS	240				hypothetical protein
JIEPOILB_01888	CDS	498	ftnA_1	1.16.3.2	COG1528	Bacterial non-heme ferritin
JIEPOILB_01889	CDS	639				hypothetical protein
JIEPOILB_01890	CDS	1422	hsrA_1		COG0477	putative transport protein HsrA
JIEPOILB_01891	CDS	252				hypothetical protein
JIEPOILB_01892	CDS	1563	yagG_1		COG2211	Putative glycoside/cation symporter YagG
JIEPOILB_01893	CDS	510	ftnA_2	1.16.3.2	COG1528	Bacterial non-heme ferritin
JIEPOILB_01894	CDS	981	araF		COG1879	L-arabinose-binding periplasmic protein
JIEPOILB_01895	CDS	1515	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
JIEPOILB_01896	CDS	981	araH		COG1172	L-arabinose transport system permease protein AraH
JIEPOILB_01897	CDS	789	otsB	3.1.3.12		Trehalose-phosphate phosphatase
JIEPOILB_01898	CDS	1425	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
JIEPOILB_01899	CDS	429	uspC		COG0589	Universal stress protein C
JIEPOILB_01900	CDS	1584	yagG_2		COG2211	Putative glycoside/cation symporter YagG
JIEPOILB_01901	CDS	1140	yesR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
JIEPOILB_01902	CDS	1734	argS	6.1.1.19		Arginine--tRNA ligase
JIEPOILB_01903	CDS	570	yecM		COG3102	Protein YecM
JIEPOILB_01904	CDS	744	cutC_1			PF03932 family protein CutC
JIEPOILB_01905	CDS	1005	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
JIEPOILB_01906	CDS	744	cmoA	2.1.3.-	COG2226	Carboxy-S-adenosyl-L-methionine synthase
JIEPOILB_01907	CDS	396	yecN		COG3788	Inner membrane protein YecN
JIEPOILB_01908	CDS	774				hypothetical protein
JIEPOILB_01909	CDS	1260	intQ		COG0582	Putative defective protein IntQ
JIEPOILB_01910	CDS	246				hypothetical protein
JIEPOILB_01911	CDS	195				hypothetical protein
JIEPOILB_01912	CDS	507				hypothetical protein
JIEPOILB_01913	CDS	528				hypothetical protein
JIEPOILB_01914	CDS	159				hypothetical protein
JIEPOILB_01915	CDS	681				hypothetical protein
JIEPOILB_01916	CDS	846				hypothetical protein
JIEPOILB_01917	CDS	285				hypothetical protein
JIEPOILB_01918	CDS	159				hypothetical protein
JIEPOILB_01919	CDS	177				hypothetical protein
JIEPOILB_01920	CDS	837				hypothetical protein
JIEPOILB_01921	CDS	180				hypothetical protein
JIEPOILB_01922	CDS	492	lexA_1	3.4.21.88		LexA repressor
JIEPOILB_01923	CDS	228				hypothetical protein
JIEPOILB_01924	CDS	321				hypothetical protein
JIEPOILB_01925	CDS	153				hypothetical protein
JIEPOILB_01926	CDS	861				hypothetical protein
JIEPOILB_01927	CDS	849	dnaA_2			Chromosomal replication initiator protein DnaA
JIEPOILB_01928	CDS	294				hypothetical protein
JIEPOILB_01929	CDS	546				hypothetical protein
JIEPOILB_01930	CDS	750				hypothetical protein
JIEPOILB_01931	CDS	426				hypothetical protein
JIEPOILB_01932	CDS	726				hypothetical protein
JIEPOILB_01933	CDS	546				hypothetical protein
JIEPOILB_01934	CDS	456				hypothetical protein
JIEPOILB_01935	CDS	171				hypothetical protein
JIEPOILB_01936	CDS	639				hypothetical protein
JIEPOILB_01937	CDS	642				hypothetical protein
JIEPOILB_01938	CDS	141				hypothetical protein
JIEPOILB_01939	CDS	690				hypothetical protein
JIEPOILB_01940	tRNA	76				tRNA-Thr(tgt)
JIEPOILB_01941	tRNA	77				tRNA-Arg(tct)
JIEPOILB_01942	CDS	225				hypothetical protein
JIEPOILB_01943	CDS	495	rrrD	3.2.1.17	COG3772	Lysozyme RrrD
JIEPOILB_01944	CDS	351				hypothetical protein
JIEPOILB_01945	CDS	612				hypothetical protein
JIEPOILB_01946	CDS	627				hypothetical protein
JIEPOILB_01947	CDS	468				hypothetical protein
JIEPOILB_01948	CDS	1299				hypothetical protein
JIEPOILB_01949	CDS	1470				hypothetical protein
JIEPOILB_01950	CDS	891				hypothetical protein
JIEPOILB_01951	CDS	303				hypothetical protein
JIEPOILB_01952	CDS	1386				hypothetical protein
JIEPOILB_01953	CDS	432				hypothetical protein
JIEPOILB_01954	CDS	1098				hypothetical protein
JIEPOILB_01955	CDS	258				hypothetical protein
JIEPOILB_01956	CDS	381				hypothetical protein
JIEPOILB_01957	CDS	363				hypothetical protein
JIEPOILB_01958	CDS	369				hypothetical protein
JIEPOILB_01959	CDS	384				hypothetical protein
JIEPOILB_01960	CDS	765				hypothetical protein
JIEPOILB_01961	CDS	714				hypothetical protein
JIEPOILB_01962	CDS	756				hypothetical protein
JIEPOILB_01963	CDS	255				hypothetical protein
JIEPOILB_01964	CDS	321				hypothetical protein
JIEPOILB_01965	CDS	414				hypothetical protein
JIEPOILB_01966	CDS	3366				hypothetical protein
JIEPOILB_01967	CDS	246				hypothetical protein
JIEPOILB_01968	CDS	477				hypothetical protein
JIEPOILB_01969	CDS	471				hypothetical protein
JIEPOILB_01970	CDS	396				hypothetical protein
JIEPOILB_01971	CDS	2478				hypothetical protein
JIEPOILB_01972	CDS	9159				hypothetical protein
JIEPOILB_01973	CDS	1437				hypothetical protein
JIEPOILB_01974	CDS	2148	apxIB			Toxin RTX-I translocation ATP-binding protein
JIEPOILB_01975	CDS	1221	prsE		COG0845	Type I secretion system membrane fusion protein PrsE
JIEPOILB_01976	CDS	3135	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
JIEPOILB_01977	CDS	876				hypothetical protein
JIEPOILB_01978	CDS	318	hspQ		COG3785	Heat shock protein HspQ
JIEPOILB_01979	CDS	1203	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
JIEPOILB_01980	CDS	555				hypothetical protein
JIEPOILB_01981	CDS	789	appY		COG2207	HTH-type transcriptional regulator AppY
JIEPOILB_01982	CDS	282	yccX	3.6.1.7	COG1254	Acylphosphatase
JIEPOILB_01983	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
JIEPOILB_01984	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
JIEPOILB_01985	CDS	1653	oppA_1		COG4166	Periplasmic oligopeptide-binding protein OppA
JIEPOILB_01986	tRNA	88				tRNA-Ser(tga)
JIEPOILB_01987	CDS	1146	pdeG	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeG
JIEPOILB_01988	CDS	189				hypothetical protein
JIEPOILB_01989	CDS	966	yeaX_1	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
JIEPOILB_01990	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JIEPOILB_01991	CDS	1125	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
JIEPOILB_01992	CDS	1608	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
JIEPOILB_01993	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
JIEPOILB_01994	CDS	942	dmlR_3		COG0583	HTH-type transcriptional regulator DmlR
JIEPOILB_01995	CDS	1281	puuB_1	1.4.3.-	COG0665	Gamma-glutamylputrescine oxidoreductase
JIEPOILB_01996	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
JIEPOILB_01997	CDS	558	puuR		COG1396	HTH-type transcriptional regulator PuuR
JIEPOILB_01998	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
JIEPOILB_01999	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
JIEPOILB_02000	CDS	192				hypothetical protein
JIEPOILB_02001	CDS	1392	puuP		COG0531	Putrescine importer PuuP
JIEPOILB_02002	CDS	123				hypothetical protein
JIEPOILB_02003	CDS	222				hypothetical protein
JIEPOILB_02004	CDS	789		1.1.1.201		7beta-hydroxysteroid dehydrogenase
JIEPOILB_02005	CDS	450				hypothetical protein
JIEPOILB_02006	CDS	1248	agp_1	3.1.3.10		Glucose-1-phosphatase
JIEPOILB_02007	CDS	228	yccJ			putative protein YccJ
JIEPOILB_02008	CDS	597		1.6.5.2		NAD(P)H dehydrogenase (quinone)
JIEPOILB_02009	CDS	939				hypothetical protein
JIEPOILB_02010	CDS	150				hypothetical protein
JIEPOILB_02011	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
JIEPOILB_02012	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
JIEPOILB_02013	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
JIEPOILB_02014	CDS	804	rutD	3.5.1.-		Putative carbamate hydrolase RutD
JIEPOILB_02015	CDS	393	rutC_1	3.5.-.-	COG0251	3-aminoacrylate deaminase RutC
JIEPOILB_02016	CDS	711	rutB_1	3.5.1.110	COG1335	Ureidoacrylate amidohydrolase RutB
JIEPOILB_02017	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
JIEPOILB_02018	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
JIEPOILB_02019	CDS	396				hypothetical protein
JIEPOILB_02020	CDS	3963	putA		COG0506	Bifunctional protein PutA
JIEPOILB_02021	CDS	1509	putP		COG0591	Sodium/proline symporter
JIEPOILB_02022	CDS	435				hypothetical protein
JIEPOILB_02023	CDS	1218	nupC_2		COG1972	Nucleoside permease NupC
JIEPOILB_02024	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
JIEPOILB_02025	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
JIEPOILB_02026	CDS	1284	efeB	4.98.1.1	COG2837	Deferrochelatase
JIEPOILB_02027	CDS	789	phoH		COG1702	Protein PhoH
JIEPOILB_02028	tRNA	88				tRNA-Ser(gga)
JIEPOILB_02029	CDS	678	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
JIEPOILB_02030	CDS	861				hypothetical protein
JIEPOILB_02031	CDS	906				HTH-type transcriptional regulator
JIEPOILB_02032	CDS	447				hypothetical protein
JIEPOILB_02033	CDS	864				hypothetical protein
JIEPOILB_02034	tRNA	88				tRNA-Ser(gga)
JIEPOILB_02035	CDS	939	ghrA	1.1.1.79		Glyoxylate/hydroxypyruvate reductase A
JIEPOILB_02036	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
JIEPOILB_02037	CDS	555	ycdY		COG3381	Chaperone protein YcdY
JIEPOILB_02038	CDS	483	ycdZ			Inner membrane protein YcdZ
JIEPOILB_02039	CDS	528	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
JIEPOILB_02040	CDS	594	betI_2			HTH-type transcriptional regulator BetI
JIEPOILB_02041	CDS	1161	mdoC	2.1.-.-	COG1835	Glucans biosynthesis protein C
JIEPOILB_02042	CDS	1554	mdoG		COG3131	Glucans biosynthesis protein G
JIEPOILB_02043	CDS	2529	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
JIEPOILB_02044	CDS	228				hypothetical protein
JIEPOILB_02045	CDS	387	msyB			Acidic protein MsyB
JIEPOILB_02046	CDS	1227	sbnD_1		COG2814	Staphyloferrin B transporter
JIEPOILB_02047	CDS	921	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
JIEPOILB_02048	CDS	1065	trhO	1.14.-.-	COG1054	tRNA uridine(34) hydroxylase
JIEPOILB_02049	CDS	114				hypothetical protein
JIEPOILB_02050	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
JIEPOILB_02051	CDS	255	bssS			Biofilm regulator BssS
JIEPOILB_02052	CDS	252	dinI_2			DNA damage-inducible protein I
JIEPOILB_02053	CDS	1047	pyrC	3.5.2.3		Dihydroorotase
JIEPOILB_02054	CDS	561	yceB			putative lipoprotein YceB
JIEPOILB_02055	CDS	1209	mdtH_1		COG0477	Multidrug resistance protein MdtH
JIEPOILB_02056	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein uS5]-alanine N-acetyltransferase
JIEPOILB_02057	CDS	654				hypothetical protein
JIEPOILB_02058	CDS	924	yceM	1.-.-.-		Putative oxidoreductase YceM
JIEPOILB_02059	CDS	1536	murJ			putative lipid II flippase MurJ
JIEPOILB_02060	CDS	1215	sotB_1			sugar efflux transporter
JIEPOILB_02061	CDS	936	ptxR_2			HTH-type transcriptional regulator PtxR
JIEPOILB_02062	CDS	3234	rne	3.1.26.12	COG1530	Ribonuclease E
JIEPOILB_02063	CDS	996	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
JIEPOILB_02064	CDS	585	yceF	3.6.1.-		7-methyl-GTP pyrophosphatase
JIEPOILB_02065	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
JIEPOILB_02066	CDS	174	rpmF		COG0333	Large ribosomal subunit protein bL32
JIEPOILB_02067	CDS	1161	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
JIEPOILB_02068	CDS	954	fabH	2.3.1.180	COG0332	Beta-ketoacyl-[acyl-carrier-protein] synthase III
JIEPOILB_02069	CDS	930	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JIEPOILB_02070	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JIEPOILB_02071	CDS	237	acpP		COG0236	Acyl carrier protein
JIEPOILB_02072	CDS	1242	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
JIEPOILB_02073	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
JIEPOILB_02074	CDS	1023	mltG	4.2.2.29	COG1559	Endolytic murein transglycosylase
JIEPOILB_02075	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
JIEPOILB_02076	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
JIEPOILB_02077	CDS	795	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
JIEPOILB_02078	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
JIEPOILB_02079	CDS	357	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
JIEPOILB_02080	CDS	375				hypothetical protein
JIEPOILB_02081	CDS	648	lpoB		COG3417	Penicillin-binding protein activator LpoB
JIEPOILB_02082	CDS	828	thiK	2.7.1.89	COG0510	Thiamine kinase
JIEPOILB_02083	CDS	1023	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
JIEPOILB_02084	CDS	543				hypothetical protein
JIEPOILB_02085	CDS	1305	ndh	1.6.5.9	COG1252	Type II NADH:quinone oxidoreductase
JIEPOILB_02086	CDS	540				hypothetical protein
JIEPOILB_02087	CDS	2190	iutA			ferric aerobactin receptor IutA
JIEPOILB_02088	CDS	636	comR		COG1309	HTH-type transcriptional repressor ComR
JIEPOILB_02089	CDS	258	bhsA_1			Multiple stress resistance protein BhsA
JIEPOILB_02090	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
JIEPOILB_02091	CDS	3447	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
JIEPOILB_02092	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
JIEPOILB_02093	CDS	702	lolD	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JIEPOILB_02094	CDS	1245	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JIEPOILB_02095	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
JIEPOILB_02096	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
JIEPOILB_02097	CDS	345				hypothetical protein
JIEPOILB_02098	CDS	963	sorC_1			Sorbitol operon regulator
JIEPOILB_02099	CDS	798	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
JIEPOILB_02100	CDS	1008	pdxA2_1	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
JIEPOILB_02101	CDS	1719				hypothetical protein
JIEPOILB_02102	CDS	1020	kdgT			2-keto-3-deoxygluconate permease
JIEPOILB_02103	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JIEPOILB_02104	CDS	459	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
JIEPOILB_02105	CDS	951	talB_2	2.2.1.2	COG0176	Transaldolase B
JIEPOILB_02106	CDS	2007	tktA_2	2.2.1.1	COG0021	Transketolase 1
JIEPOILB_02107	CDS	1629	dmdB	6.2.1.44		3-methylmercaptopropionyl-CoA ligase
JIEPOILB_02108	CDS	1725				hypothetical protein
JIEPOILB_02109	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
JIEPOILB_02110	CDS	786	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
JIEPOILB_02111	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
JIEPOILB_02112	CDS	1131	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JIEPOILB_02113	CDS	1233	pepT	3.4.11.4	COG2195	Peptidase T
JIEPOILB_02114	CDS	1122	roxA_1	1.14.11.47	COG2850	Ribosomal protein uL16 3-hydroxylase
JIEPOILB_02115	CDS	1467	phoQ			two-component system sensor histidine kinase PhoQ
JIEPOILB_02116	CDS	672	phoP_2			Virulence transcriptional regulatory protein PhoP
JIEPOILB_02117	CDS	807				hypothetical protein
JIEPOILB_02118	CDS	363				hypothetical protein
JIEPOILB_02119	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
JIEPOILB_02120	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
JIEPOILB_02121	CDS	1167	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JIEPOILB_02122	CDS	459	nudJ	3.6.1.-		Phosphatase NudJ
JIEPOILB_02123	CDS	651	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
JIEPOILB_02124	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
JIEPOILB_02125	CDS	714				hypothetical protein
JIEPOILB_02126	CDS	393				hypothetical protein
JIEPOILB_02127	CDS	324				hypothetical protein
JIEPOILB_02128	CDS	180				hypothetical protein
JIEPOILB_02129	CDS	1194	yycR	1.2.1.46	COG1063	Glutathione-independent formaldehyde dehydrogenase
JIEPOILB_02130	CDS	981			COG3039	IS5 family transposase ISKpn26
JIEPOILB_02131	CDS	186				Putative virulence-regulating protein
JIEPOILB_02132	CDS	495	yciF		COG3685	Protein YciF
JIEPOILB_02133	CDS	507	yciE_1		COG3685	Protein YciE
JIEPOILB_02134	CDS	888	CatBsu	1.11.1.6		Manganese catalase
JIEPOILB_02135	CDS	1407	cydA_1	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
JIEPOILB_02136	CDS	1011	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JIEPOILB_02137	CDS	198				hypothetical protein
JIEPOILB_02138	CDS	105				hypothetical protein
JIEPOILB_02139	CDS	633				hypothetical protein
JIEPOILB_02140	CDS	687	pdeH_2	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeH
JIEPOILB_02141	CDS	1509	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
JIEPOILB_02142	CDS	891	gltC_1		COG0583	Transcriptional dual regulator GltC
JIEPOILB_02143	CDS	1785				hypothetical protein
JIEPOILB_02144	CDS	1209		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
JIEPOILB_02145	CDS	1044	ansB	3.5.1.1		L-asparaginase
JIEPOILB_02146	CDS	915	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
JIEPOILB_02147	CDS	639	leuE		COG1280	Leucine efflux protein
JIEPOILB_02148	CDS	264				hypothetical protein
JIEPOILB_02149	CDS	102	yoaK			putative membrane protein YoaK
JIEPOILB_02150	CDS	1014	dgcP	2.7.7.65	COG2199	Diguanylate cyclase DgcP
JIEPOILB_02151	CDS	240				hypothetical protein
JIEPOILB_02152	CDS	357				hypothetical protein
JIEPOILB_02153	CDS	510				hypothetical protein
JIEPOILB_02154	CDS	693	pyrG_2	6.3.4.2		CTP synthase
JIEPOILB_02155	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
JIEPOILB_02156	CDS	792	nimR_2		COG2207	HTH-type transcriptional regulator NimR
JIEPOILB_02157	CDS	447				hypothetical protein
JIEPOILB_02158	CDS	501	proXp-y	3.1.1.-	COG2606	Multifunctional Ser/Thr-tRNA deacylase ProXp-y
JIEPOILB_02159	CDS	1140				hypothetical protein
JIEPOILB_02160	CDS	243				hypothetical protein
JIEPOILB_02161	CDS	1485				hypothetical protein
JIEPOILB_02162	CDS	420	umuD_2	3.4.21.-	COG1974	Protein UmuD
JIEPOILB_02163	CDS	1266	umuC_3		COG0389	Protein UmuC
JIEPOILB_02164	CDS	906				HTH-type transcriptional regulator
JIEPOILB_02165	CDS	750	adh	1.1.1.-		NADP-dependent (R)-specific alcohol dehydrogenase
JIEPOILB_02166	CDS	1218	sotB_2			Sugar efflux transporter B
JIEPOILB_02167	CDS	882	crgA_2			HTH-type transcriptional regulator CrgA
JIEPOILB_02168	CDS	312				hypothetical protein
JIEPOILB_02169	CDS	483	gpx1	1.11.1.22	COG0386	Hydroperoxy fatty acid reductase gpx1
JIEPOILB_02170	CDS	564				hypothetical protein
JIEPOILB_02171	CDS	1281				hypothetical protein
JIEPOILB_02172	CDS	1935	yeaG	2.7.11.1	COG2766	Serine/threonine kinase YeaG
JIEPOILB_02173	CDS	747	mipA		COG3713	MltA-interacting protein
JIEPOILB_02174	CDS	855	yeaE	1.1.1.-	COG0656	Methylglyoxal reductase YeaE
JIEPOILB_02175	CDS	885	yeaD	5.1.3.15		Putative glucose-6-phosphate 1-epimerase
