locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFCJNMFM_01937	CDS	495	rrrD	3.2.1.17	COG3772	Lysozyme RrrD
MFCJNMFM_01938	CDS	351				hypothetical protein
MFCJNMFM_01939	CDS	612				hypothetical protein
MFCJNMFM_01940	CDS	627				hypothetical protein
MFCJNMFM_01941	CDS	468				hypothetical protein
MFCJNMFM_01942	CDS	1299				hypothetical protein
MFCJNMFM_01943	CDS	1470				hypothetical protein
MFCJNMFM_01944	CDS	891				hypothetical protein
MFCJNMFM_01945	CDS	303				hypothetical protein
MFCJNMFM_01946	CDS	1386				hypothetical protein
MFCJNMFM_01947	CDS	432				hypothetical protein
MFCJNMFM_01948	CDS	1098				hypothetical protein
MFCJNMFM_01949	CDS	258				hypothetical protein
MFCJNMFM_01950	CDS	381				hypothetical protein
MFCJNMFM_01951	CDS	363				hypothetical protein
MFCJNMFM_01952	CDS	369				hypothetical protein
MFCJNMFM_01953	CDS	384				hypothetical protein
MFCJNMFM_01954	CDS	765				hypothetical protein
MFCJNMFM_01955	CDS	714				hypothetical protein
MFCJNMFM_01956	CDS	756				hypothetical protein
MFCJNMFM_01957	CDS	255				hypothetical protein
MFCJNMFM_01958	CDS	321				hypothetical protein
MFCJNMFM_01959	CDS	414				hypothetical protein
MFCJNMFM_01960	CDS	3366				hypothetical protein
MFCJNMFM_01961	CDS	246				hypothetical protein
MFCJNMFM_01962	CDS	477				hypothetical protein
MFCJNMFM_01963	CDS	471				hypothetical protein
MFCJNMFM_01964	CDS	396				hypothetical protein
MFCJNMFM_01965	CDS	2478				hypothetical protein
MFCJNMFM_01966	CDS	2637				hypothetical protein
MFCJNMFM_01967	CDS	1095				hypothetical protein
MFCJNMFM_01968	CDS	105				hypothetical protein
MFCJNMFM_01969	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
MFCJNMFM_01970	CDS	1788	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
MFCJNMFM_01971	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
MFCJNMFM_01972	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
MFCJNMFM_01973	CDS	522	ruvC	3.1.21.10	COG0817	Crossover junction endodeoxyribonuclease RuvC
MFCJNMFM_01974	CDS	612	ruvA		COG0632	Holliday junction branch migration complex subunit RuvA
MFCJNMFM_01975	CDS	1011	ruvB	3.6.4.-	COG2255	Holliday junction branch migration complex subunit RuvB
MFCJNMFM_01976	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MFCJNMFM_01977	CDS	753	znuC	7.2.2.20		Zinc import ATP-binding protein ZnuC
MFCJNMFM_01978	CDS	945	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
MFCJNMFM_01979	CDS	1320	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MFCJNMFM_01980	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
MFCJNMFM_01981	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
MFCJNMFM_01982	CDS	888	hexR_1		COG1737	HTH-type transcriptional regulator HexR
MFCJNMFM_01983	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MFCJNMFM_01984	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
MFCJNMFM_01985	CDS	642	eda	4.1.3.42	COG0800	KHG/KDPG aldolase
MFCJNMFM_01986	CDS	1179	purT	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
MFCJNMFM_01987	CDS	348				hypothetical protein
MFCJNMFM_01988	CDS	660	yebE		COG2979	Inner membrane protein YebE
MFCJNMFM_01989	CDS	2028	ptrB	3.4.21.83	COG1770	Protease 2
MFCJNMFM_01990	CDS	660	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
MFCJNMFM_01991	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
MFCJNMFM_01992	CDS	375	yobA		COG2372	Protein YobA
MFCJNMFM_01993	CDS	870	yebZ		COG1276	Inner membrane protein YebZ
MFCJNMFM_01994	CDS	339	yebY			putative protein YebY
MFCJNMFM_01995	CDS	192				hypothetical protein
MFCJNMFM_01996	CDS	1011			COG2990	putative protein
MFCJNMFM_01997	CDS	654	pphA	3.1.3.16		Serine/threonine-protein phosphatase 1
MFCJNMFM_01998	CDS	192				hypothetical protein
MFCJNMFM_01999	CDS	240	yebV			putative protein YebV
MFCJNMFM_02000	CDS	1389	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
MFCJNMFM_02001	CDS	2634	letB		COG3008	Lipophilic envelope-spanning tunnel protein B
MFCJNMFM_02002	CDS	1284	letA		COG2995	Lipophilic envelope-spanning tunnel protein A
MFCJNMFM_02003	CDS	555	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
MFCJNMFM_02004	CDS	678	proQ		COG3109	RNA chaperone ProQ
MFCJNMFM_02005	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
MFCJNMFM_02006	CDS	885	htpX_1	3.4.24.-	COG0501	Protease HtpX
MFCJNMFM_02007	CDS	1371	ribZ_2		COG2814	Riboflavin transporter RibZ
MFCJNMFM_02008	CDS	792	kdgR		COG1414	HTH-type transcriptional regulator KdgR
MFCJNMFM_02009	CDS	240				hypothetical protein
MFCJNMFM_02010	CDS	924			COG3039	IS5 family transposase IS903
MFCJNMFM_02011	CDS	291				hypothetical protein
MFCJNMFM_02012	CDS	210	cspC		COG1278	Cold shock-like protein CspC
MFCJNMFM_02013	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
MFCJNMFM_02014	CDS	795	rlmA	2.1.1.187	COG2226	23S rRNA (guanine(745)-N(1))-methyltransferase
MFCJNMFM_02015	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
MFCJNMFM_02016	CDS	459				hypothetical protein
MFCJNMFM_02017	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
MFCJNMFM_02018	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
MFCJNMFM_02019	CDS	972	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
MFCJNMFM_02020	CDS	1560				hypothetical protein
MFCJNMFM_02021	CDS	1578	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
MFCJNMFM_02022	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
MFCJNMFM_02023	CDS	579		3.6.1.77	COG0494	Nudix hydrolase
MFCJNMFM_02024	CDS	1356	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MFCJNMFM_02025	CDS	186				hypothetical protein
MFCJNMFM_02026	CDS	345	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MFCJNMFM_02027	CDS	1911	yoaA	5.6.2.3	COG1199	ATP-dependent DNA helicase YoaA
MFCJNMFM_02028	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MFCJNMFM_02029	CDS	582	slp		COG3065	Outer membrane protein Slp
MFCJNMFM_02030	CDS	1719	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MFCJNMFM_02031	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
MFCJNMFM_02032	CDS	270	minE		COG0851	Cell division topological specificity factor
MFCJNMFM_02033	CDS	813	minD		COG2894	Septum site-determining protein MinD
MFCJNMFM_02034	CDS	699	minC			Septum site-determining protein MinC
MFCJNMFM_02035	CDS	282	ycgL		COG3100	Protein YcgL
MFCJNMFM_02036	CDS	660	ycgM	5.3.2.2	COG0179	Oxaloacetate tautomerase YcgM
MFCJNMFM_02037	CDS	447				hypothetical protein
MFCJNMFM_02038	CDS	345	yeaR_2		COG3615	putative protein YeaR
MFCJNMFM_02039	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
MFCJNMFM_02040	CDS	1551	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MFCJNMFM_02041	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
MFCJNMFM_02042	CDS	1533				hypothetical protein
MFCJNMFM_02043	CDS	1299	dadA_1	1.4.99.-		D-amino acid dehydrogenase
MFCJNMFM_02044	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
MFCJNMFM_02045	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
MFCJNMFM_02046	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
MFCJNMFM_02047	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
MFCJNMFM_02048	CDS	2121	fhuA_1		COG4774	Ferrichrome outer membrane transporter/phage receptor
MFCJNMFM_02049	CDS	1746	treA	3.2.1.28	COG1626	Periplasmic trehalase
MFCJNMFM_02050	CDS	1440			COG2308	putative protein
MFCJNMFM_02051	CDS	930			COG2307	putative protein
MFCJNMFM_02052	CDS	816			COG1305	putative protein
MFCJNMFM_02053	CDS	747				hypothetical protein
MFCJNMFM_02054	CDS	858				hypothetical protein
MFCJNMFM_02055	CDS	1008				hypothetical protein
MFCJNMFM_02056	CDS	801				hypothetical protein
MFCJNMFM_02057	CDS	942	tsaR_2			HTH-type transcriptional regulator TsaR
MFCJNMFM_02058	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
MFCJNMFM_02059	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
MFCJNMFM_02060	CDS	1209	tdcD	2.7.2.15		Propionate kinase
MFCJNMFM_02061	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
MFCJNMFM_02062	CDS	1065				Amino acid binding protein
MFCJNMFM_02063	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MFCJNMFM_02064	CDS	1287				hypothetical protein
MFCJNMFM_02065	CDS	876	glnQ_1	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
MFCJNMFM_02066	CDS	720	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MFCJNMFM_02067	CDS	894	yjiE_1		COG0583	HTH-type transcriptional regulator YjiE
MFCJNMFM_02068	CDS	1644	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MFCJNMFM_02069	CDS	477				hypothetical protein
MFCJNMFM_02070	CDS	927	pcpR_1		COG0583	PCP degradation transcriptional activation protein
MFCJNMFM_02071	CDS	1296	kgtP_2		COG0477	Alpha-ketoglutarate permease
MFCJNMFM_02072	CDS	807	ais	5.3.3.7		Aconitate isomerase
MFCJNMFM_02073	CDS	900	cynR_3		COG0583	HTH-type transcriptional regulator CynR
MFCJNMFM_02074	CDS	483				hypothetical protein
MFCJNMFM_02075	CDS	699	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MFCJNMFM_02076	CDS	540				hypothetical protein
MFCJNMFM_02077	CDS	351				hypothetical protein
MFCJNMFM_02078	CDS	1341	tssK1_3			Type VI secretion system baseplate component TssK1
MFCJNMFM_02079	CDS	654				hypothetical protein
MFCJNMFM_02080	CDS	1698	pal_3			Peptidoglycan-associated lipoprotein
MFCJNMFM_02081	CDS	96				hypothetical protein
MFCJNMFM_02082	CDS	2628	vgrG2b_5	3.4.24.-		Type VI secretion system spike protein VgrG2b
MFCJNMFM_02083	CDS	2028				hypothetical protein
MFCJNMFM_02084	CDS	780				hypothetical protein
MFCJNMFM_02085	CDS	858				hypothetical protein
MFCJNMFM_02086	CDS	1212				hypothetical protein
MFCJNMFM_02087	CDS	3414				hypothetical protein
MFCJNMFM_02088	CDS	1764	tssF1_3			Type VI secretion system component TssF1
MFCJNMFM_02089	CDS	1047				hypothetical protein
MFCJNMFM_02090	CDS	537				hypothetical protein
MFCJNMFM_02091	CDS	444				hypothetical protein
MFCJNMFM_02092	CDS	1416				hypothetical protein
MFCJNMFM_02093	CDS	915	thpA		COG1879	D-threitol-binding protein
MFCJNMFM_02094	CDS	330				hypothetical protein
MFCJNMFM_02095	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
MFCJNMFM_02096	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MFCJNMFM_02097	CDS	276				hypothetical protein
MFCJNMFM_02098	CDS	1047				hypothetical protein
MFCJNMFM_02099	CDS	1653	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
MFCJNMFM_02100	CDS	948	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
MFCJNMFM_02101	CDS	852	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MFCJNMFM_02102	CDS	612	lolB		COG3017	Outer-membrane lipoprotein LolB
MFCJNMFM_02103	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MFCJNMFM_02104	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
MFCJNMFM_02105	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MFCJNMFM_02106	CDS	393	ychQ		COG3094	Protein YchQ
MFCJNMFM_02107	CDS	813				hypothetical protein
MFCJNMFM_02108	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
MFCJNMFM_02109	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
MFCJNMFM_02110	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
MFCJNMFM_02111	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
MFCJNMFM_02112	CDS	243				hypothetical protein
MFCJNMFM_02113	CDS	354	ychN		COG1553	Protein YchN
MFCJNMFM_02114	CDS	1182	nasR		COG3707	Nitrate regulatory protein
MFCJNMFM_02115	CDS	1257	nrtA		COG0715	Nitrate/nitrite binding protein NrtA
MFCJNMFM_02116	CDS	885	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
MFCJNMFM_02117	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
MFCJNMFM_02118	CDS	4068	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
MFCJNMFM_02119	CDS	2601	nasA	1.7.-.-	COG0243	Nitrate reductase
MFCJNMFM_02120	CDS	1383				Invasin
MFCJNMFM_02121	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
MFCJNMFM_02122	CDS	1779	narX	2.7.13.3	COG3850	Nitrate/nitrite sensor protein NarX
MFCJNMFM_02123	CDS	1389	narK		COG2223	Nitrate/nitrite antiporter NarK
MFCJNMFM_02124	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
MFCJNMFM_02125	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
MFCJNMFM_02126	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
MFCJNMFM_02127	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
MFCJNMFM_02128	CDS	897				hypothetical protein
MFCJNMFM_02129	CDS	444	lrpA		COG1522	HTH-type transcriptional regulator LrpA
MFCJNMFM_02130	tRNA	85				tRNA-Tyr(gta)
MFCJNMFM_02131	tRNA	85				tRNA-Tyr(gta)
MFCJNMFM_02132	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MFCJNMFM_02133	CDS	459				hypothetical protein
MFCJNMFM_02134	CDS	903			COG1752	putative NTE family protein
MFCJNMFM_02135	CDS	1014	rssB		COG0745	Regulator of RpoS
MFCJNMFM_02136	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MFCJNMFM_02137	CDS	408	hns		COG2916	DNA-binding protein H-NS
MFCJNMFM_02138	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
MFCJNMFM_02139	CDS	2676	adhE_1		COG1012	Bifunctional aldehyde-alcohol dehydrogenase AdhE
MFCJNMFM_02140	CDS	648				hypothetical protein
MFCJNMFM_02141	CDS	1635	oppA_1		COG4166	Periplasmic oligopeptide-binding protein OppA
MFCJNMFM_02142	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
MFCJNMFM_02143	CDS	909	oppC			Oligopeptide transport system permease protein OppC
MFCJNMFM_02144	CDS	1014	oppD_2	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
MFCJNMFM_02145	CDS	1005	oppF_2	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
MFCJNMFM_02146	CDS	834				hypothetical protein
MFCJNMFM_02147	CDS	330	yciU		COG3099	Putative double-stranded DNA mimic protein YciU
MFCJNMFM_02148	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
MFCJNMFM_02149	CDS	207				hypothetical protein
MFCJNMFM_02150	CDS	648	yceI		COG2353	Protein YceI
MFCJNMFM_02151	CDS	297	yciI		COG2350	Protein YciI
MFCJNMFM_02152	CDS	738	tonB			Protein TonB
MFCJNMFM_02153	CDS	873		2.7.1.-		putative ketoamine kinase
MFCJNMFM_02154	CDS	285				hypothetical protein
MFCJNMFM_02155	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
MFCJNMFM_02156	CDS	759				hypothetical protein
MFCJNMFM_02157	CDS	234				hypothetical protein
MFCJNMFM_02158	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MFCJNMFM_02159	CDS	435	infC		COG0290	Translation initiation factor IF-3
MFCJNMFM_02160	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
MFCJNMFM_02161	CDS	357	rplT		COG0292	Large ribosomal subunit protein bL20
MFCJNMFM_02162	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MFCJNMFM_02163	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MFCJNMFM_02164	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
MFCJNMFM_02165	CDS	369	amnD	3.5.99.5		2-aminomuconate deaminase
MFCJNMFM_02166	CDS	1254	dadA_2	1.4.99.-		D-amino acid dehydrogenase
MFCJNMFM_02167	CDS	915	admX			HTH-type transcriptional regulator AdmX
MFCJNMFM_02168	CDS	1434				hypothetical protein
MFCJNMFM_02169	CDS	987	btuC		COG4139	Vitamin B12 import system permease protein BtuC
MFCJNMFM_02170	CDS	801	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
MFCJNMFM_02171	CDS	552	btuE	1.11.1.24	COG0386	Thioredoxin/glutathione peroxidase BtuE
MFCJNMFM_02172	CDS	750	btuD_1	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
MFCJNMFM_02173	CDS	465	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
MFCJNMFM_02174	CDS	1443	selO	2.7.7.-	COG0397	Protein nucleotidyltransferase SelO
MFCJNMFM_02175	CDS	228				hypothetical protein
MFCJNMFM_02176	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
MFCJNMFM_02177	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
MFCJNMFM_02178	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
MFCJNMFM_02179	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
MFCJNMFM_02180	CDS	3057	ydiJ	1.1.99.39	COG0247	D-2-hydroxyglutarate dehydrogenase
MFCJNMFM_02181	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
MFCJNMFM_02182	CDS	249				hypothetical protein
MFCJNMFM_02183	CDS	321				hypothetical protein
MFCJNMFM_02184	CDS	981				hypothetical protein
MFCJNMFM_02185	CDS	1032	xecA1	4.4.1.23	COG0620	2-hydroxypropyl-CoM lyase
MFCJNMFM_02186	CDS	1233	mdtH_1		COG0477	Multidrug resistance protein MdtH
MFCJNMFM_02187	CDS	762	fecE	7.2.2.18	COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
MFCJNMFM_02188	CDS	1038	hmuU_2		COG0609	Hemin transport system permease protein HmuU
MFCJNMFM_02189	CDS	999				hypothetical protein
MFCJNMFM_02190	CDS	912	hdfR_2			HTH-type transcriptional regulator HdfR
MFCJNMFM_02191	CDS	987				hypothetical protein
MFCJNMFM_02192	CDS	537				hypothetical protein
MFCJNMFM_02193	CDS	1110	mdtA_2			Multidrug resistance protein MdtA
MFCJNMFM_02194	CDS	3093	acrD		COG0841	putative aminoglycoside efflux pump
MFCJNMFM_02195	CDS	1185	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
MFCJNMFM_02196	CDS	627				hypothetical protein
MFCJNMFM_02197	CDS	396				hypothetical protein
MFCJNMFM_02198	CDS	198				hypothetical protein
MFCJNMFM_02199	CDS	378	sufA		COG0316	Iron-sulfur cluster assembly protein SufA
MFCJNMFM_02200	CDS	1488	sufB		COG0719	Iron-sulfur cluster assembly protein SufB
MFCJNMFM_02201	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
MFCJNMFM_02202	CDS	1275	sufD		COG0719	Iron-sulfur cluster assembly protein SufD
MFCJNMFM_02203	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
MFCJNMFM_02204	CDS	417	sufE			Cysteine desulfuration protein SufE
MFCJNMFM_02205	CDS	987	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
MFCJNMFM_02206	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
MFCJNMFM_02207	CDS	1413	pykF	2.7.1.40		Pyruvate kinase I
MFCJNMFM_02208	CDS	213	fumD	4.2.1.2		Fumarase D
MFCJNMFM_02209	CDS	639	nicS		COG1309	HTH-type transcriptional repressor NicS
MFCJNMFM_02210	CDS	1854	quiC1	4.2.1.118	COG1082	3-dehydroshikimate dehydratase
MFCJNMFM_02211	CDS	1323	dgoT_2		COG2271	D-galactonate transporter
MFCJNMFM_02212	CDS	837	ydiB_1	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
MFCJNMFM_02213	CDS	744				hypothetical protein
MFCJNMFM_02214	CDS	750	molC	7.3.2.5	COG1120	Molybdate import ATP-binding protein MolC
MFCJNMFM_02215	CDS	1008	molB		COG0609	Molybdate import system permease protein MolB
MFCJNMFM_02216	CDS	1059	molA		COG0614	Molybdate-binding protein MolA
MFCJNMFM_02217	CDS	813				hypothetical protein
MFCJNMFM_02218	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
MFCJNMFM_02219	CDS	945	mhpB	1.13.11.16	COG3384	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
MFCJNMFM_02220	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
MFCJNMFM_02221	CDS	807	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
MFCJNMFM_02222	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
MFCJNMFM_02223	CDS	1017	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
MFCJNMFM_02224	CDS	1197	mhpT		COG2814	3-(3-hydroxy-phenyl)propionate transporter
MFCJNMFM_02225	CDS	726				hypothetical protein
MFCJNMFM_02226	CDS	1581	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MFCJNMFM_02227	CDS	603		1.13.11.91		3-mercaptopropionate dioxygenase
MFCJNMFM_02228	CDS	894	gltC_1		COG0583	Transcriptional dual regulator GltC
MFCJNMFM_02229	CDS	1086	msuD_2	1.14.14.5		Methanesulfonate monooxygenase
MFCJNMFM_02230	CDS	1152	ydbM	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase YdbM
MFCJNMFM_02231	CDS	963	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
MFCJNMFM_02232	CDS	1038				hypothetical protein
MFCJNMFM_02233	CDS	996				hypothetical protein
MFCJNMFM_02234	CDS	774	ssuB_1	7.6.2.14	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
MFCJNMFM_02235	CDS	2073	cntO			Metal-pseudopaline receptor CntO
MFCJNMFM_02236	CDS	822	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
MFCJNMFM_02237	CDS	1026	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
MFCJNMFM_02238	CDS	1053	feuC		COG0609	Iron-uptake system permease protein FeuC
MFCJNMFM_02239	CDS	954				hypothetical protein
MFCJNMFM_02240	CDS	903				hypothetical protein
MFCJNMFM_02241	CDS	768	glnH_1		COG0834	Glutamine-binding periplasmic protein
MFCJNMFM_02242	CDS	765	artQ_1		COG0765	Arginine transport system permease protein ArtQ
MFCJNMFM_02243	CDS	723	glnQ_2			Glutamine transport ATP-binding protein GlnQ
MFCJNMFM_02244	CDS	615				hypothetical protein
MFCJNMFM_02245	CDS	393				hypothetical protein
MFCJNMFM_02246	CDS	1233	mdtM_1		COG2814	Multidrug resistance protein MdtM
MFCJNMFM_02247	CDS	435				hypothetical protein
MFCJNMFM_02248	CDS	1200	ycaD_1			putative MFS-type transporter YcaD
MFCJNMFM_02249	CDS	1158	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
MFCJNMFM_02250	CDS	2151	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
MFCJNMFM_02251	CDS	1080	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
MFCJNMFM_02252	CDS	1089				hypothetical protein
MFCJNMFM_02253	CDS	1770				hypothetical protein
MFCJNMFM_02254	CDS	1071	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MFCJNMFM_02255	CDS	372				hypothetical protein
MFCJNMFM_02256	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
MFCJNMFM_02257	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
MFCJNMFM_02258	CDS	1338		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
MFCJNMFM_02259	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
MFCJNMFM_02260	CDS	660	ccmB		COG2386	Heme exporter protein B
MFCJNMFM_02261	CDS	738	ccmC		COG0755	Heme exporter protein C
MFCJNMFM_02262	CDS	231				hypothetical protein
MFCJNMFM_02263	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
MFCJNMFM_02264	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
MFCJNMFM_02265	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
MFCJNMFM_02266	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
MFCJNMFM_02267	CDS	843				hypothetical protein
MFCJNMFM_02268	CDS	573				hypothetical protein
MFCJNMFM_02269	CDS	477				hypothetical protein
MFCJNMFM_02270	CDS	390				hypothetical protein
MFCJNMFM_02271	CDS	363				hypothetical protein
MFCJNMFM_02272	CDS	537	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
MFCJNMFM_02273	CDS	936				hypothetical protein
MFCJNMFM_02274	CDS	1062	rstB_1	2.7.13.3	COG2205	Sensor protein RstB
